"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","Files","OriginalEvidence","Risk","RecommendedFix","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-F","PBF-153","RB-06414","P10-F06414","P2","Open","XML/config schemas","Bulk Orders","","Bulk Orders->DataFile:Data/System/CFG/body.cfg; Data/System/Source/Body.cs:L46:using (StreamReader ip = new StreamReader(""Data/System/CFG/body.cfg""))","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Bulk Orders->DataFile:Data/System/CFG/body.cfg; Data/System/Source/Body.cs:L46:using (StreamReader ip = new StreamReader(""Data/System/CFG/body.cfg""))","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-154","RB-06415","P10-F06415","P2","Open","XML/config schemas","Bulk Orders","","Bulk Orders->DataFile:models/models.txt; Data/Scripts/System/Commands/Docs.cs:L1840:string path = Core.FindDataFile(""models/models.txt"");","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Bulk Orders->DataFile:models/models.txt; Data/Scripts/System/Commands/Docs.cs:L1840:string path = Core.FindDataFile(""models/models.txt"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-155","RB-06416","P10-F06416","P2","Open","XML/config schemas","Custom:Book Publisher [2.0]","","Custom:Book Publisher [2.0]->DataFile:*.xml; Data/Scripts/Custom/Book Publisher [2.0]/XmlBook.cs:L170:string[] files = Directory.GetFiles(DataPath, ""*.xml"");","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Custom:Book Publisher [2.0]->DataFile:*.xml; Data/Scripts/Custom/Book Publisher [2.0]/XmlBook.cs:L170:string[] files = Directory.GetFiles(DataPath, ""*.xml"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-156","RB-06417","P10-F06417","P2","Open","XML/config schemas","Custom:Voting","","Custom:Voting->DataFile:Data/VoteSystem.cfg; Data/Scripts/Custom/Voting/VoteConfig.cs:L117:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Custom:Voting->DataFile:Data/VoteSystem.cfg; Data/Scripts/Custom/Voting/VoteConfig.cs:L117:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-157","RB-06418","P10-F06418","P2","Open","XML/config schemas","Custom:Voting","","Custom:Voting->DataFile:Data/VoteSystem.cfg; Data/Scripts/Custom/Voting/VoteConfig.cs:L150:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Custom:Voting->DataFile:Data/VoteSystem.cfg; Data/Scripts/Custom/Voting/VoteConfig.cs:L150:FileInfo info = new FileInfo(""Data/VoteSystem.cfg"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-158","RB-06419","P10-F06419","P2","Open","XML/config schemas","Government","","Government->DataFile:Data/GovernmentVersion.xml; Data/Scripts/Custom/Government System/CityUpgradeSystem.cs:L153:Path.Combine(Core.BaseDirectory, ""Data/GovernmentVersion.xml"")","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Government->DataFile:Data/GovernmentVersion.xml; Data/Scripts/Custom/Government System/CityUpgradeSystem.cs:L153:Path.Combine(Core.BaseDirectory, ""Data/GovernmentVersion.xml"")","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-159","RB-06420","P10-F06420","P2","Open","XML/config schemas","Government","","Government->DataFile:Data/GovernmentVersion.xml; Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs:L21:public static string FileName = ""Data/GovernmentVersion.xml"";","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Government->DataFile:Data/GovernmentVersion.xml; Data/Scripts/Custom/Government System/PlayerGovernmentSystem.cs:L21:public static string FileName = ""Data/GovernmentVersion.xml"";","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-160","RB-06421","P10-F06421","P2","Open","XML/config schemas","Housing","","Housing->DataFile:*.cfg; Data/Scripts/Items/Houses/Monopoly/Decorate.cs:L61:string[] files = Directory.GetFiles(folder, ""*.cfg"");","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Housing->DataFile:*.cfg; Data/Scripts/Items/Houses/Monopoly/Decorate.cs:L61:string[] files = Directory.GetFiles(folder, ""*.cfg"");","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-161","RB-06422","P10-F06422","P2","Open","XML/config schemas","Housing","","Housing->DataFile:Data/System/Components/doors.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L139:""Data/System/Components/doors.txt"",","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Housing->DataFile:Data/System/Components/doors.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L139:""Data/System/Components/doors.txt"",","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-162","RB-06423","P10-F06423","P2","Open","XML/config schemas","Housing","","Housing->DataFile:Data/System/Components/floors.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L109:""Data/System/Components/floors.txt"",","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Housing->DataFile:Data/System/Components/floors.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L109:""Data/System/Components/floors.txt"",","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
"POST-BATCH-F","PBF-163","RB-06424","P10-F06424","P2","Open","XML/config schemas","Housing","","Housing->DataFile:Data/System/Components/misc.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L128:""Data/System/Components/misc.txt"",","Runtime;Data;Docs","Document XML/config schema, missing/default behavior, reload assumptions, and invalid node handling before changing data-driven behavior.","QueuedSchemaDocumentation","Housing->DataFile:Data/System/Components/misc.txt; Data/Scripts/Items/Houses/ComponentVerification.cs:L128:""Data/System/Components/misc.txt"",","Recorded config/schema trace and queued schema documentation; no XML/config normalization, migration, or runtime behavior change was made.","Reviewed against regenerated dependency graph XML/config edges and existing source/config evidence; no source/config files changed.","POST-BATCH-F-01A","2026-06-13T19:48:57.0377992-05:00","Treat as schema documentation/data-contract follow-up unless a later row proves a concrete config defect."
