"File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/WoodMarketAddon.cs","Server.Items.WoodCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L375;Deserialize:L381;SerialCtor:L372;VersionWrite:L378;VersionRead:L384"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/AsianCityMoongateAddon.cs","Server.Items.AsianCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L332;Deserialize:L338;SerialCtor:L329;VersionWrite:L335;VersionRead:L341"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/MarbleCityMoongateAddon.cs","Server.Items.MarbleCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L203;Deserialize:L209;SerialCtor:L200;VersionWrite:L206;VersionRead:L212"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/NecroCityMoongateAddon.cs","Server.Items.NecroCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L337;Deserialize:L343;SerialCtor:L334;VersionWrite:L340;VersionRead:L346"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/SandstoneCityMoongateAddon.cs","Server.Items.SandstoneCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L255;Deserialize:L261;SerialCtor:L252;VersionWrite:L258;VersionRead:L264"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/StoneCityMoongateAddon.cs","Server.Items.StoneCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L325;Deserialize:L331;SerialCtor:L322;VersionWrite:L328;VersionRead:L334"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/WoodCityMoongateAddon.cs","Server.Items.WoodCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L365;Deserialize:L371;SerialCtor:L362;VersionWrite:L368;VersionRead:L374"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/LargeCityGardenAddon.cs","Server.Items.LargeCityGardenAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L895;Deserialize:L901;SerialCtor:L892;VersionWrite:L898;VersionRead:L904"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/LargeCityParkAddon.cs","Server.Items.LargeCityParkAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1347;Deserialize:L1353;SerialCtor:L1344;VersionWrite:L1350;VersionRead:L1356"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/MedCityGardenAddon.cs","Server.Items.MedCityGardenAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L383;Deserialize:L389;SerialCtor:L380;VersionWrite:L386;VersionRead:L392"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/MedCityParkAddon.cs","Server.Items.MedCityParkAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1056;Deserialize:L1062;SerialCtor:L1053;VersionWrite:L1059;VersionRead:L1065"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/SmallCityGardenAddon.cs","Server.Items.SmallCityGardenAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L249;Deserialize:L255;SerialCtor:L246;VersionWrite:L252;VersionRead:L258"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/SmallCityParkAddon.cs","Server.Items.SmallCityParkAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L391;Deserialize:L397;SerialCtor:L388;VersionWrite:L394;VersionRead:L400"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/AsianCityStableAddon.cs","Server.Items.AsianCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L612;Deserialize:L618;SerialCtor:L609;VersionWrite:L615;VersionRead:L621"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/FieldstoneCityStableAddon.cs","Server.Items.FieldstoneCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L643;Deserialize:L649;SerialCtor:L640;VersionWrite:L646;VersionRead:L652"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/MarbleCityStableAddon.cs","Server.Items.MarbleCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L651;Deserialize:L657;SerialCtor:L648;VersionWrite:L654;VersionRead:L660"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/NecroCityStableAddon.cs","Server.Items.NecroCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L929;Deserialize:L935;SerialCtor:L926;VersionWrite:L932;VersionRead:L938"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/PlasterCityStableAddon.cs","Server.Items.PlasterCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L642;Deserialize:L648;SerialCtor:L639;VersionWrite:L645;VersionRead:L651"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/SandstoneCityStableAddon.cs","Server.Items.SandstoneCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L649;Deserialize:L655;SerialCtor:L646;VersionWrite:L652;VersionRead:L658"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/StoneCityStableAddon.cs","Server.Items.StoneCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L649;Deserialize:L655;SerialCtor:L646;VersionWrite:L652;VersionRead:L658"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/WoodCityStableAddon.cs","Server.Items.WoodCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L653;Deserialize:L659;SerialCtor:L650;VersionWrite:L656;VersionRead:L662"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/AsianCityTavernAddon.cs","Server.Items.AsianCityTavernAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1233;Deserialize:L1239;SerialCtor:L1230;VersionWrite:L1236;VersionRead:L1242"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/FieldstoneCityTavernAddon.cs","Server.Items.FieldstoneCityTavernAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1426;Deserialize:L1432;SerialCtor:L1423;VersionWrite:L1429;VersionRead:L1435"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/MarbleCityTavernAddon.cs","Server.Items.MarbleCityTavernAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 6","CandidateForPhase11","Serialize:L1510;Deserialize:L1516;SerialCtor:L1507;VersionWrite:L1513;VersionRead:L1519"
