"CommentTargetId","SourceFindingId","Track","File","Class","Location","CommentType","Reason","DraftComment","SourcePhase","Status","Evidence"
"P10-COM-0055","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/FieldstoneMarketAddon.cs","Server.Items.FieldstoneCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L287;Deserialize:L293;SerialCtor:L284;VersionWrite:L290;VersionRead:L296"
"P10-COM-0056","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/MarbleMarketAddon.cs","Server.Items.MarbleCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L590;Deserialize:L596;SerialCtor:L587;VersionWrite:L593;VersionRead:L599"
"P10-COM-0057","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/NecroMarketAddon.cs","Server.Items.NecroCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L373;Deserialize:L379;SerialCtor:L370;VersionWrite:L376;VersionRead:L382"
"P10-COM-0058","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/PlasterMarketAddon.cs","Server.Items.PlasterCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L370;Deserialize:L376;SerialCtor:L367;VersionWrite:L373;VersionRead:L379"
"P10-COM-0059","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/SandstoneMarketAddon.cs","Server.Items.SandstoneCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L377;Deserialize:L383;SerialCtor:L374;VersionWrite:L380;VersionRead:L386"
"P10-COM-0060","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/StoneMarketAddon.cs","Server.Items.StoneCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L287;Deserialize:L293;SerialCtor:L284;VersionWrite:L290;VersionRead:L296"
"P10-COM-0061","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Markets/WoodMarketAddon.cs","Server.Items.WoodCityMarketAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L375;Deserialize:L381;SerialCtor:L372;VersionWrite:L378;VersionRead:L384"
"P10-COM-0062","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/AsianCityMoongateAddon.cs","Server.Items.AsianCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L332;Deserialize:L338;SerialCtor:L329;VersionWrite:L335;VersionRead:L341"
"P10-COM-0063","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/MarbleCityMoongateAddon.cs","Server.Items.MarbleCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L203;Deserialize:L209;SerialCtor:L200;VersionWrite:L206;VersionRead:L212"
"P10-COM-0064","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/NecroCityMoongateAddon.cs","Server.Items.NecroCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L337;Deserialize:L343;SerialCtor:L334;VersionWrite:L340;VersionRead:L346"
"P10-COM-0065","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/SandstoneCityMoongateAddon.cs","Server.Items.SandstoneCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L255;Deserialize:L261;SerialCtor:L252;VersionWrite:L258;VersionRead:L264"
"P10-COM-0066","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/StoneCityMoongateAddon.cs","Server.Items.StoneCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L325;Deserialize:L331;SerialCtor:L322;VersionWrite:L328;VersionRead:L334"
"P10-COM-0067","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Moongates/WoodCityMoongateAddon.cs","Server.Items.WoodCityMoongateAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L365;Deserialize:L371;SerialCtor:L362;VersionWrite:L368;VersionRead:L374"
"P10-COM-0068","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/LargeCityGardenAddon.cs","Server.Items.LargeCityGardenAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L895;Deserialize:L901;SerialCtor:L892;VersionWrite:L898;VersionRead:L904"
"P10-COM-0069","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/LargeCityParkAddon.cs","Server.Items.LargeCityParkAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1347;Deserialize:L1353;SerialCtor:L1344;VersionWrite:L1350;VersionRead:L1356"
"P10-COM-0070","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/MedCityGardenAddon.cs","Server.Items.MedCityGardenAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L383;Deserialize:L389;SerialCtor:L380;VersionWrite:L386;VersionRead:L392"
"P10-COM-0071","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/MedCityParkAddon.cs","Server.Items.MedCityParkAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L1056;Deserialize:L1062;SerialCtor:L1053;VersionWrite:L1059;VersionRead:L1065"
"P10-COM-0072","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/SmallCityGardenAddon.cs","Server.Items.SmallCityGardenAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L249;Deserialize:L255;SerialCtor:L246;VersionWrite:L252;VersionRead:L258"
"P10-COM-0073","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/SmallCityParkAddon.cs","Server.Items.SmallCityParkAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L391;Deserialize:L397;SerialCtor:L388;VersionWrite:L394;VersionRead:L400"
"P10-COM-0074","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/AsianCityStableAddon.cs","Server.Items.AsianCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L612;Deserialize:L618;SerialCtor:L609;VersionWrite:L615;VersionRead:L621"
"P10-COM-0075","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/FieldstoneCityStableAddon.cs","Server.Items.FieldstoneCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L643;Deserialize:L649;SerialCtor:L640;VersionWrite:L646;VersionRead:L652"
"P10-COM-0076","","10.2 Serialization Order And Versioning","Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/MarbleCityStableAddon.cs","Server.Items.MarbleCityStableAddon","Serialize/Deserialize","Serialization","Fragile serialization order, version gates, discarded reads, or move/rename risk should be reviewed for a Phase 11 source comment.","// Save format: keep Serialize and Deserialize field order, version gates, and discarded legacy reads aligned.","Phase 10","CandidateForPhase11","Serialize:L651;Deserialize:L657;SerialCtor:L648;VersionWrite:L654;VersionRead:L660"
